rank,zip_code,City,CountyName,investment_score,renter_pct,vacancy_rate,multifamily_share,median_contract_rent,median_household_income,rent_to_income_ratio,rent_burden_rate,price_latest,price_chg_1yr_pct,price_chg_3yr_pct,price_cut_rate,inv_chg_6m_pct,rent_control
102,94928,Rohnert Park,Sonoma County,53.594890510948915,0.4969119463560967,0.0367037233103935,0.239886524822695,1982.0,93282.0,0.2549688042709204,0.2827888257575757,715625.6044554076,-1.0331504551387982,3.6388942780527955,0.2266666666666666,-27.184466019417474,None / Costa-Hawkins only
103,94965,Sausalito,Marin County,52.7919708029197,0.4643855897351538,0.0718868234907057,0.281767955801105,2675.0,136098.0,0.2358594542168143,0.1657810839532412,1546147.3905380368,-0.8104897801903155,-5.407532670406634,0.3225806451612903,-8.823529411764708,None / Costa-Hawkins only
104,94806,Richmond,Contra Costa County,52.53649635036497,0.4977464236723496,0.0521262002743484,0.2330508474576271,1850.0,82274.0,0.2698300799766633,0.2456692913385826,579789.6517006414,-4.809752716943128,-5.157881553935583,0.1764705882352941,-40.869565217391305,Moderate
105,94929,,Marin County,52.52737226277373,0.4032258064516129,1.2849462365591398,0.0,-666666666.0,202692.0,-39468.75057723048,0.0,1418420.4249522209,1.984190948759057,12.167958047588701,,,None / Costa-Hawkins only
106,95117,San Jose,Santa Clara County,52.35401459854014,0.6228333494722572,0.0935412026726058,0.4079518285663685,2219.0,112003.0,0.2377436318670035,0.2137748756218905,1822713.5812778997,0.4913997196568154,23.870509907500413,0.3,53.846153846153854,"Moderate (pre-1979, 2+ units)"
107,95128,San Jose,Santa Clara County,52.18978102189781,0.5573366214549939,0.0823239283382896,0.3050529419648841,2258.0,117284.0,0.2310289553562293,0.2321707444039562,1495786.9032826542,-0.351567588355739,17.03559692976424,0.2203389830508474,34.09090909090908,"Moderate (pre-1979, 2+ units)"
108,94523,Pleasant Hill,Contra Costa County,52.13503649635037,0.3662492885600455,0.0449630051223676,0.1948529411764706,2204.0,136787.0,0.1933517073990949,0.2097902097902098,1000456.8702401728,-2.4796257115300424,3.7385376980223706,0.25,-6.172839506172845,None / Costa-Hawkins only
109,94127,San Francisco,San Francisco County,52.06204379562044,0.1816079444973473,0.0646170589035505,0.0552006133401482,3501.0,200082.0,0.2099739106966144,0.097378277153558,1943926.3210520511,7.759961954627159,9.019473217607054,0.0303030303030303,-17.500000000000004,Strong (pre-1979)
110,94903,San Rafael,Marin County,51.91605839416059,0.3518849528761781,0.0401364965875853,0.1728636150601468,2531.0,131172.0,0.2315433171713475,0.2636804433156315,1269125.9695730817,1.2969510603142442,6.981388369754926,0.1829268292682926,-37.878787878787875,None / Costa-Hawkins only
111,95126,San Jose,Santa Clara County,51.75182481751824,0.6548729911871436,0.0635044064282011,0.2885084084815988,2299.0,121520.0,0.2270243581303489,0.1834553730457154,1218762.5778366446,-4.401558535816719,4.162095820671885,0.2727272727272727,48.07692307692308,"Moderate (pre-1979, 2+ units)"
112,94538,Fremont,Alameda County,51.715328467153284,0.5522529858849077,0.0564151284835323,0.2156224572823433,2624.0,143146.0,0.219971218196806,0.1635946588023265,1342015.899661599,-4.458188703885813,13.823598114189984,0.2542372881355932,19.191919191919183,None / Costa-Hawkins only
113,94801,Richmond,Contra Costa County,51.56934306569343,0.5395022713806044,0.0658700375271578,0.2105994626146576,1425.0,72268.0,0.2366192505673327,0.2372322899505766,520108.1202521871,-4.875815370872383,-5.132879450409189,0.1272727272727272,1.85185185185186,Moderate
114,95037,Morgan Hill,Santa Clara County,51.35036496350365,0.281989522490516,0.034563738182694,0.1166986787730632,2097.0,153091.0,0.1643728240066365,0.2146060217809096,1358138.839468693,0.37796816706943126,9.353258196896231,0.2076923076923077,35.41666666666667,None / Costa-Hawkins only
115,94305,Stanford,Santa Clara County,51.19525547445256,0.7336317851147174,0.1550083939563514,0.3001453488372093,1822.0,72500.0,0.3015724137931034,0.3203661327231121,3295414.993540786,1.9640867759078695,15.854820843182926,,,None / Costa-Hawkins only
116,94541,Hayward,Alameda County,50.93065693430656,0.5376770022310249,0.0597823612439102,0.1729678638941398,1988.0,96176.0,0.2480452503743137,0.2919806926920145,785828.3188996358,-4.899658315677414,-1.6805600156962863,0.12,-30.555555555555557,Limited
117,95136,San Jose,Santa Clara County,50.85766423357665,0.4285446712867578,0.029156521196229,0.2217908274690609,2540.0,137006.0,0.222472008525174,0.2421328671328671,1402631.3248329607,-3.782151305002923,13.578033113425892,0.2043010752688172,63.1578947368421,"Moderate (pre-1979, 2+ units)"
118,94401,San Mateo,San Mateo County,50.784671532846716,0.5489109520511044,0.0776572000307858,0.3769461505499214,2528.0,117678.0,0.2577882017029521,0.303421200224341,1223225.5088928954,0.5655353245928696,6.439950153978091,0.2631578947368421,-21.91780821917808,None / Costa-Hawkins only
119,94022,Los Altos,Santa Clara County,50.720802919708035,0.1830813240702901,0.1111565181855333,0.0991786195905357,3501.0,250001.0,0.1680473278106887,0.1413690476190476,5154203.721516581,4.592467431765579,19.18589842915912,0.1702127659574468,-14.54545454545455,None / Costa-Hawkins only
120,94060,Pescadero,San Mateo County,50.70255474452555,0.3480662983425414,0.7486187845303868,0.0426540284360189,720.0,105909.0,0.0815794691669263,0.0,1195651.030382234,-0.08633942587843446,-4.251443377434061,,,None / Costa-Hawkins only
121,94704,Berkeley,Alameda County,50.428832116788314,0.8833987248651299,0.1692005885237861,0.5842072147651006,1957.0,51696.0,0.4542711234911792,0.4398334489937543,1151180.3370709028,-1.6869052180008892,-6.349609583564131,,-15.000000000000002,Strong (pre-1980)
122,94132,San Francisco,San Francisco County,50.355839416058394,0.523732980332829,0.1217851739788199,0.1693358057990559,2346.0,104537.0,0.2693017783177248,0.3247878678461816,1361249.973715855,4.95966396928631,4.958094477441155,0.0833333333333333,,Strong (pre-1979)
123,95030,Los Gatos,Santa Clara County,50.310218978102185,0.2205380826070481,0.1007957559681697,0.1144578313253012,2521.0,242500.0,0.1247505154639175,0.1984536082474226,3624771.077546712,2.9111742118619555,14.839656808672785,0.1458333333333333,41.176470588235304,None / Costa-Hawkins only
124,94080,South San Francisco,San Mateo County,50.191605839416056,0.3838883888388839,0.0473447344734473,0.1702475077346167,2554.0,126916.0,0.2414825553909672,0.245369284876905,1235840.0661614882,1.1232333619695112,7.2915054361437415,0.1688311688311688,48.07692307692308,None / Costa-Hawkins only
125,95403,Santa Rosa,Sonoma County,50.05474452554744,0.446875,0.0581875,0.2042998050912527,1950.0,93826.0,0.2493978214993711,0.2327272727272727,730080.6764579032,-2.6490818732056276,1.634644523439155,0.1888888888888888,-21.052631578947366,None / Costa-Hawkins only
126,94509,Antioch,Contra Costa County,50.018248175182485,0.4450056116722783,0.0285763619096952,0.1455850260198086,1759.0,78637.0,0.2684232613146483,0.3529925307983315,540119.195853484,-4.245226148228165,-3.202290938730279,0.1287878787878787,-13.725490196078427,None / Costa-Hawkins only
127,94608,Emeryville,Alameda County,50.00000000000001,0.6649228020926375,0.1044404746714303,0.2651493270175033,2383.0,114286.0,0.2502143744640638,0.1976587986950681,616888.6829022,-8.979342327333573,-16.5386021886337,0.1818181818181818,-16.19047619047619,None / Costa-Hawkins only
128,94582,San Ramon,Contra Costa County,49.85401459854014,0.3015323776569451,0.0224295600593178,0.1624463648999818,2488.0,202775.0,0.1472370854395265,0.244672131147541,1766708.2910098035,-6.987160629792289,3.710788298309997,0.2150537634408602,12.04819277108433,None / Costa-Hawkins only
129,94005,Brisbane,San Mateo County,49.808394160583944,0.3328075709779179,0.1125131440588853,0.2811909262759924,2288.0,137583.0,0.199559538605787,0.259083728278041,1163815.1088726427,-1.1589614306838247,1.515995736185749,,-33.333333333333336,None / Costa-Hawkins only
130,94949,Novato,Marin County,49.67153284671534,0.3672885741522538,0.0370420808933678,0.2179908076165463,2289.0,112068.0,0.245101188564086,0.2777159807193177,1247695.065899429,1.1025223962094932,8.925528550945883,0.2244897959183673,-7.547169811320753,None / Costa-Hawkins only
131,94044,Pacifica,San Mateo County,49.67153284671533,0.3160346928535589,0.0310372016342914,0.1374443826473859,2804.0,151680.0,0.2218354430379746,0.2889544114311635,1277292.9512904985,-1.938960220544661,2.8566714504401514,0.1538461538461538,-12.16216216216216,None / Costa-Hawkins only
132,95404,Santa Rosa,Sonoma County,49.534671532846716,0.4195706185895394,0.0714149200484168,0.1708288738256629,1689.0,96483.0,0.2100680948975467,0.3064075311266322,821783.4484539066,-1.7244067974396704,0.10537749373822347,0.1636363636363636,0.0,None / Costa-Hawkins only
133,94577,San Leandro,Alameda County,49.470802919708035,0.4349076959961639,0.0450731239510908,0.2097958247304427,1915.0,106695.0,0.2153802896105721,0.2592337375964719,811255.9677246964,-4.578848988490137,-2.2726105735817903,0.2372881355932203,-14.492753623188403,None / Costa-Hawkins only
134,95111,San Jose,Santa Clara County,49.28832116788322,0.4144195830942819,0.0306623318671511,0.1609351806036615,1809.0,90808.0,0.2390538278565765,0.2756499000153822,1077317.2752189692,-1.7264269286148104,13.576927739723255,0.2352941176470588,-10.526315789473683,"Moderate (pre-1979, 2+ units)"
135,94605,Oakland,Alameda County,49.11496350364964,0.3929185694798647,0.0584188363679497,0.2115880309313011,1595.0,90685.0,0.2110602635496498,0.3530566037735849,665060.9843574566,-7.669192751371357,-14.370461096979836,0.1512605042016806,-22.72727272727273,Strong (pre-1983)
136,94957,Ross,Marin County,49.0602189781022,0.1839887640449438,0.1123595505617977,0.0441919191919191,2908.0,250001.0,0.1395834416662333,0.0,4125965.625440249,4.065784233228897,4.216729650653495,,,None / Costa-Hawkins only
137,94585,Suisun City,Solano County,49.01459854014598,0.3820271249611761,0.0279532042654519,0.1371739349380602,1776.0,95109.0,0.2240797400876888,0.2523035230352303,533177.0237732973,-3.405858738998402,-0.9694399803480969,0.2040816326530612,-20.967741935483875,None / Costa-Hawkins only
138,94089,Sunnyvale,Santa Clara County,48.95985401459855,0.4715726476781558,0.0417821123794746,0.1677659574468085,3148.0,149270.0,0.2530716151939438,0.1095182138660399,1489946.934970973,-2.1595066296214216,15.428672712779502,0.3333333333333333,114.28571428571428,None / Costa-Hawkins only
139,94116,San Francisco,San Francisco County,48.777372262773724,0.2600858927641853,0.0655257678292556,0.0803053435114503,2690.0,145931.0,0.2212004303403663,0.1848886664998749,1574856.4273219963,8.245239162512608,11.836956190535197,0.0425531914893617,-2.083333333333337,Strong (pre-1979)
140,94805,Richmond,Contra Costa County,48.649635036496356,0.3181736148709619,0.0658725861757805,0.0917710802573654,1799.0,101932.0,0.2117882509908566,0.2024957458876914,702222.1959285839,-3.472575346954254,-6.75088540868749,0.05,-42.85714285714286,Moderate
141,95020,Gilroy,Santa Clara County,48.649635036496356,0.3521482304235876,0.0444287373150906,0.1275196983612897,2134.0,128977.0,0.1985470277646402,0.2104659498207885,1076207.07312661,-2.3318142394781582,5.779460835273631,0.2066115702479339,-2.4193548387096753,None / Costa-Hawkins only
142,95118,San Jose,Santa Clara County,48.6405109489051,0.3664290115306751,0.054308599595106,0.2105526799131741,2351.0,142563.0,0.1978914585130784,0.2394907518616382,1703613.2586419266,0.3932129014098784,20.454184513521945,0.3478260869565217,43.75,"Moderate (pre-1979, 2+ units)"
143,94555,Fremont,Alameda County,48.339416058394164,0.3149431186382687,0.0249764776323667,0.0505716431611449,2944.0,202832.0,0.1741737004023033,0.1561651276480173,1534962.450252122,-3.7540125931062263,14.615067275778726,0.2549019607843137,13.33333333333333,None / Costa-Hawkins only
144,94708,Berkeley,Alameda County,48.330291970802925,0.1439577371780761,0.0807836231565045,0.0372708757637474,2645.0,218950.0,0.1449646037908198,0.1116207951070336,1635194.281637285,-2.9538344539204453,1.4857441334763077,0.0,,Strong (pre-1980)
145,94024,Los Altos,Santa Clara County,48.33029197080292,0.1204878649747443,0.0582727608722434,0.0214202561117578,3501.0,250001.0,0.1680473278106887,0.1359918200408998,4704359.818317366,2.4618016010415245,18.72898835604402,0.1555555555555555,45.16129032258065,None / Costa-Hawkins only
146,94015,Daly City,San Mateo County,48.32116788321168,0.3956339128736081,0.0765774565344794,0.2115768463073852,2603.0,117289.0,0.2663165343723623,0.3244043945191951,1187049.5814236624,-0.14943419944931646,2.7711350321982797,0.1296296296296296,-19.402985074626866,None / Costa-Hawkins only
147,94568,Dublin,Alameda County,48.029197080291965,0.3563583937582156,0.04074969257516,0.1302966101694915,2876.0,191039.0,0.1806542119671899,0.1479057591623036,1298363.2358308395,-8.357163660141275,2.4145832498327024,0.2681564245810056,18.5430463576159,None / Costa-Hawkins only
148,94303,East Palo Alto,San Mateo County,48.01094890510949,0.4326141776407957,0.0795741103950686,0.2010770827926291,2357.0,144259.0,0.1960640237350875,0.2650582901554404,2140422.1538703837,0.24736966855802844,10.381813708125676,0.2622950819672131,27.083333333333325,Strong
149,94062,Emerald Lake Hills,San Mateo County,47.956204379562045,0.2762682095257774,0.078417191858663,0.1209043878137574,2613.0,230391.0,0.13609906636978,0.1978309648466716,2713312.5813094643,1.7545172885373495,7.2012112460055455,0.2207792207792207,18.461538461538463,None / Costa-Hawkins only
150,94561,Oakley,Contra Costa County,47.93795620437957,0.2339003193938943,0.036544603728738,0.0273020422787531,1863.0,119646.0,0.1868512110726643,0.1533820260400127,665613.689052063,-3.3941914287189956,-1.2602669522058685,0.1759259259259259,-8.47457627118644,None / Costa-Hawkins only
151,94601,Oakland,Alameda County,47.93795620437956,0.6610497409973164,0.0723335205641889,0.3805726923524619,1438.0,62825.0,0.2746677278153601,0.3386518126888218,551981.0645933117,-9.46330644208282,-14.247629666602645,0.1774193548387097,1.6393442622950838,Strong (pre-1983)
152,95113,San Jose,Santa Clara County,47.70985401459854,0.8456057007125891,0.1765637371338083,0.1473755047106325,2464.0,133021.0,0.2222806925222333,0.2003745318352059,665264.2764377893,-9.993007791297536,-13.19917615723588,,,"Moderate (pre-1979, 2+ units)"
153,94515,Calistoga,Napa County,47.58211678832117,0.3431085043988269,0.1946480938416422,0.1199754525928198,1602.0,102557.0,0.1874469807034137,0.0726495726495726,1079843.895660577,-4.7329870733525015,-4.510929822346799,0.0952380952380952,0.0,None / Costa-Hawkins only
154,95433,Sonoma,Sonoma County,47.46350364963504,,,,,,,,741006.8292874941,-3.90863640565855,-7.426890011846443,,,None / Costa-Hawkins only
155,95122,San Jose,Santa Clara County,47.44525547445255,0.4939648713893282,0.0390410388745525,0.1904342252844095,2141.0,94924.0,0.270658632168893,0.256319514661274,1001672.8613205953,-4.032683794887504,7.859046980176876,0.1842105263157894,-2.564102564102566,"Moderate (pre-1979, 2+ units)"
156,95116,San Jose,Santa Clara County,47.43613138686131,0.604109690294922,0.0313400842634341,0.2032537805489858,1850.0,81216.0,0.2733451536643026,0.2850850360944573,948443.0986216564,-3.5444148976970347,7.854848913141521,0.2708333333333333,0.0,"Moderate (pre-1979, 2+ units)"
157,94945,Novato,Marin County,47.42700729927007,0.2691034482758621,0.0238620689655172,0.1215142125825138,2087.0,115000.0,0.2177739130434782,0.1717068170169144,1090815.6480739485,-1.1621741299883803,7.725733199861984,0.25,-8.333333333333337,None / Costa-Hawkins only
158,94536,Fremont,Alameda County,47.31751824817518,0.4139739400540562,0.0490136754205494,0.1481310567604984,2575.0,152076.0,0.2031878797443383,0.2394270122783083,1463283.297472331,-4.14977880172851,15.525896383730565,0.2288135593220339,0.0,None / Costa-Hawkins only
159,95148,San Jose,Santa Clara County,47.308394160583944,0.203055485603962,0.0247628640980441,0.0255570117955439,2893.0,158565.0,0.2189386056191467,0.1914014055394791,1573107.5609447155,-1.563851931208704,18.277179408192843,0.1666666666666666,-22.22222222222222,"Moderate (pre-1979, 2+ units)"
160,95139,San Jose,Santa Clara County,47.308394160583944,0.2441204139228598,0.0141110065851364,0.0,3078.0,187656.0,0.1968282389052308,0.1483622350674373,1368796.7152889862,-2.2656587105826076,19.24173484808216,,,"Moderate (pre-1979, 2+ units)"
161,95119,San Jose,Santa Clara County,47.153284671532845,0.2655334114888628,0.0152403282532239,0.0640877598152424,2800.0,151500.0,0.2217821782178217,0.1600441501103753,1446298.8974920225,-4.166730542333886,14.405223006194134,,-26.086956521739136,"Moderate (pre-1979, 2+ units)"
162,94619,Oakland,Alameda County,47.153284671532845,0.3002806361085126,0.0616360045733291,0.174270608968083,1998.0,130876.0,0.1831963079556221,0.2907580477673935,843413.0939164069,-6.021001319080721,-12.143365237643234,0.1739130434782608,-35.2112676056338,Strong (pre-1983)
163,94020,La Honda,San Mateo County,46.99817518248175,0.2772511848341232,0.1943127962085308,0.0,2113.0,250001.0,0.1014235943056227,0.1324786324786324,1000691.5842949146,3.3813420109202186,7.872103264744412,,,None / Costa-Hawkins only
164,94951,Penngrove,Sonoma County,46.97992700729927,0.3038147138964577,0.0653950953678474,0.008312020460358,1472.0,110296.0,0.1601508667585406,0.2376681614349775,1288249.6789256977,0.2434379062476566,5.082622207068144,,,None / Costa-Hawkins only
165,95123,San Jose,Santa Clara County,46.95255474452555,0.396827379465401,0.0317262053459905,0.1920500403551251,2747.0,138557.0,0.2379093080825941,0.2359668450320008,1396785.9077833246,-3.4470010401219,15.654018165284223,0.2105263157894736,31.034482758620683,"Moderate (pre-1979, 2+ units)"
166,94030,Millbrae,San Mateo County,46.815693430656935,0.3863017091899925,0.0641565518949715,0.19006052141527,3140.0,146649.0,0.256940040504879,0.3260660468098749,2067126.7835949436,4.88966344127264,16.417852243586207,0.1851851851851851,-18.181818181818176,None / Costa-Hawkins only
167,95124,San Jose,Santa Clara County,46.77007299270073,0.2678283873936047,0.0318035426731078,0.0929714062761273,2583.0,178058.0,0.1740781093800896,0.2578913463603178,2005760.3667340225,1.0890949692032859,24.471075467952886,0.208,81.15942028985508,"Moderate (pre-1979, 2+ units)"
168,95138,,Santa Clara County,46.770072992700726,0.1580454626812242,0.0214784320744585,0.097774662694936,2511.0,189359.0,0.159126315622706,0.2774631936579841,1839454.9551560115,-1.2541024208645335,12.349139859354619,0.1923076923076923,-3.703703703703709,None / Costa-Hawkins only
169,94588,Pleasanton,Alameda County,46.72445255474452,0.3522616335828181,0.0251383013342011,0.1587175620982461,2879.0,177016.0,0.1951687983007185,0.2332563510392609,1442458.8797506178,-8.35997124320068,4.5561392838082915,0.2571428571428571,2.941176470588225,None / Costa-Hawkins only
170,94521,Concord,Contra Costa County,46.67883211678832,0.2573325597885644,0.0264939083349448,0.1626475759859331,2094.0,121368.0,0.2070397468855052,0.2079158316633266,793332.7725477787,-1.798713692911591,-0.07694266204155698,0.2241379310344827,13.725490196078427,None / Costa-Hawkins only
171,94607,Oakland,Alameda County,46.660583941605836,0.6623245650895033,0.1517774602907807,0.2817949653411163,1608.0,77701.0,0.2483365722448874,0.2405786067757898,529896.7375491132,-10.283578273751882,-20.38832718086515,0.1951219512195122,-19.6078431372549,Strong (pre-1983)
172,95046,San Martin,Santa Clara County,46.61496350364963,0.2729257641921397,0.0551310043668122,0.0206932229694774,2103.0,148000.0,0.1705135135135135,0.27,1646016.3141971591,2.7148551001529686,13.738227025737748,,,None / Costa-Hawkins only
173,94574,Saint Helena,Napa County,46.42335766423358,0.3251374023719988,0.2490598785073763,0.0880037054191755,1577.0,130250.0,0.1452898272552783,0.2419928825622775,1684219.995940218,-2.8065868776177783,-8.442957603779455,0.1475409836065573,-21.794871794871796,None / Costa-Hawkins only
174,94563,Orinda,Contra Costa County,46.040145985401466,0.0710353162347253,0.0405532429166107,0.0064524454768357,2266.0,250001.0,0.1087675649297402,0.10586011342155,2006336.7114008616,-0.679881328981069,2.5790458086133006,0.2769230769230769,-9.722222222222221,None / Costa-Hawkins only
175,95120,San Jose,Santa Clara County,45.85766423357664,0.1106116551613421,0.0325895007224273,0.015547263681592,3501.0,245273.0,0.1712866887101311,0.2387518142235123,2311979.3038122584,2.1887605210469063,19.859235732327463,0.1777777777777777,73.07692307692308,"Moderate (pre-1979, 2+ units)"
176,94583,San Ramon,Contra Costa County,45.74817518248175,0.2685489166119501,0.0288173925731378,0.1470004254715643,2598.0,178212.0,0.1749377146320113,0.1602825319206737,1414724.321590974,-6.877667879510685,3.8440586907662055,0.3333333333333333,40.74074074074075,None / Costa-Hawkins only
177,94519,Concord,Contra Costa County,45.58394160583942,0.311268603827073,0.0623671155209071,0.1490326884589726,2136.0,118587.0,0.2161451086544056,0.2786885245901639,720297.6505173477,-3.820491254512537,-1.5624069631486104,0.1081081081081081,-13.953488372093027,None / Costa-Hawkins only
178,94560,Newark,Alameda County,45.510948905109494,0.3049645390070922,0.0449848024316109,0.1335401719345872,2460.0,159465.0,0.1851189916282569,0.1647840531561462,1253153.8282265917,-5.51580359047289,7.375430355374379,0.2203389830508474,29.670329670329675,None / Costa-Hawkins only
179,94590,Vallejo,Solano County,45.51094890510949,0.5746635610766045,0.0714285714285714,0.2582125603864734,1492.0,65340.0,0.2740128558310376,0.2878856113487953,458003.1110037637,-5.09217271233795,-7.213531585122912,0.2040816326530612,-21.599999999999998,None / Costa-Hawkins only
180,94539,Fremont,Alameda County,45.49270072992701,0.2016939857412711,0.055938090305283,0.0763460095793179,2956.0,219913.0,0.1613001505140669,0.1141993957703927,2257200.351927473,-1.5664390544265272,19.646105333808194,0.209090909090909,32.53012048192772,None / Costa-Hawkins only
181,95687,Vacaville,Solano County,45.36496350364964,0.3464811203687289,0.0565059386633575,0.1575988925709971,1919.0,104135.0,0.2211360253517069,0.2272959836275262,581436.6990286618,-1.9984487130412787,1.7445651246396077,0.2275862068965517,-12.650602409638555,None / Costa-Hawkins only
182,94559,Napa,Napa County,45.25547445255474,0.4984000775719965,0.1086977601086008,0.1827007171593493,1847.0,94599.0,0.2342942314400786,0.219260700389105,814986.2842462901,-3.9963174935899293,-5.873049256466456,0.1919191919191919,-6.6037735849056585,None / Costa-Hawkins only
183,94603,Oakland,Alameda County,45.2007299270073,0.5472857953470778,0.0445432192169472,0.225894069714803,1579.0,64656.0,0.2930586488492947,0.3364437532400207,510220.8608460366,-7.294720934530375,-9.943315058079305,0.2432432432432432,-43.07692307692308,Strong (pre-1983)
184,94066,San Bruno,San Mateo County,44.99999999999999,0.3717450062627727,0.0759443602083196,0.2357085962869922,2544.0,131669.0,0.2318541190409284,0.2789501684695868,1310825.2547053872,0.11292963859703686,9.632753748218835,0.2037037037037037,-5.263157894736848,None / Costa-Hawkins only
185,94971,Tomales,Marin County,44.93613138686132,0.1842105263157894,0.868421052631579,0.0,-666666666.0,103958.0,-76954.15448546529,0.0,1107943.2102798556,6.839057117936398,4.734387841602872,,,None / Costa-Hawkins only
186,94933,Lagunitas,Marin County,44.93613138686132,0.3243697478991597,0.042016806722689,0.0983870967741935,2406.0,116953.0,0.2468684001265465,0.238341968911917,888030.6565109488,0.842067626281251,1.4927589186005008,,,None / Costa-Hawkins only
187,94580,San Lorenzo,Alameda County,44.82664233576643,0.2462678062678062,0.0271225071225071,0.0627981804060801,2025.0,103364.0,0.2350915212259587,0.2350763535400277,821284.0328474431,-4.053060946528486,2.3140693504632104,0.0333333333333333,-16.666666666666664,None / Costa-Hawkins only
188,94930,Fairfax,Marin County,44.62591240875913,0.3382675438596491,0.0912828947368421,0.1291132881185631,2103.0,129839.0,0.1943637890002233,0.2868719611021069,1248484.6906439497,2.194692726809655,4.763658473090082,0.1818181818181818,,None / Costa-Hawkins only
189,94963,Lagunitas,Marin County,44.58029197080292,0.1019108280254777,0.0,0.0,-666666666.0,215375.0,-37144.51534300639,1.0,1327974.820237098,-0.3634084811502514,6.160938098138957,,,None / Costa-Hawkins only
190,94954,Petaluma,Sonoma County,44.507299270073,0.3486079289037006,0.0159688953690203,0.069432105514932,2271.0,108630.0,0.2508699254349627,0.2407886875124477,838005.0284113568,-2.8158206266379993,1.463083902420581,0.2,-34.78260869565217,None / Costa-Hawkins only
191,94510,Benicia,Solano County,44.50729927007299,0.2984801318439846,0.0428492950009155,0.1486391571553994,2008.0,124099.0,0.1941675597708281,0.3567484662576687,786760.0571511692,-0.6431572403274188,4.835729710060455,0.2972972972972973,-16.85393258426966,None / Costa-Hawkins only
192,95070,Saratoga,Santa Clara County,44.43430656934307,0.1306424002162357,0.0700964050815388,0.0568325334680474,3448.0,237455.0,0.1742477522056811,0.1813793103448276,4196446.062702202,1.8054146114842462,21.41759715043401,0.1785714285714285,-1.7543859649122862,None / Costa-Hawkins only
193,94553,Martinez,Contra Costa County,44.27007299270073,0.2796495253989778,0.0401063940753103,0.1360878503735646,1975.0,118704.0,0.1996562879094217,0.2092502797463633,773998.0787543053,-4.2498068956107415,-0.11290030812551866,0.2336448598130841,-10.833333333333329,None / Costa-Hawkins only
194,94565,Pittsburg,Contra Costa County,44.14233576642335,0.4119833880367071,0.0342621742916471,0.1239273339593925,1856.0,92399.0,0.2410415697139579,0.2790830013820015,568819.917000181,-3.9118540336073093,-1.024833059452157,0.1923076923076923,-1.5151515151515138,None / Costa-Hawkins only
195,95441,Geyserville,Sonoma County,44.1058394160584,0.3703703703703703,0.2649572649572649,0.0191441441441441,1207.0,125400.0,0.1155023923444976,0.0615384615384615,1116535.4461940678,-5.212833828243745,-11.327297014846916,,36.36363636363635,None / Costa-Hawkins only
196,94502,Alameda,Alameda County,44.01459854014599,0.1600578273440727,0.0454357703428335,0.0067167127617542,3359.0,207823.0,0.193953508514457,0.072258064516129,1190235.905348408,-3.943293102037715,1.7590718252545212,0.1463414634146341,-4.651162790697672,None / Costa-Hawkins only
197,94803,Richmond,Contra Costa County,43.98722627737226,0.2926333796642788,0.0472575644178338,0.1363961204696273,1905.0,111610.0,0.204820356598871,0.2447935696017537,735059.5180492313,-5.049799671865052,-5.198957722094722,0.1568627450980392,0.0,Moderate
198,94571,Rio Vista,Solano County,43.85948905109489,0.2163983526769,0.0361287907150879,0.0561878952122854,1213.0,80962.0,0.1797880487142116,0.1124567474048442,460706.38364334893,-2.815890477545002,-3.0536383482671847,0.3020833333333333,0.0,None / Costa-Hawkins only
199,95472,Sebastopol,Sonoma County,43.79562043795621,0.2828056250539211,0.0902424294711414,0.0614861122101764,1730.0,108685.0,0.1910107190504669,0.2416107382550335,1102116.211385591,-1.401685391504448,-1.9123117220213648,0.064516129032258,5.084745762711873,None / Costa-Hawkins only
200,95688,Vacaville,Solano County,43.7956204379562,0.2941930887068044,0.0585678660491628,0.1326647371609342,1710.0,116699.0,0.1758369823220421,0.2511503996124969,663723.8340827691,-1.145324512272028,3.066183921364596,0.2434782608695652,10.576923076923084,None / Costa-Hawkins only
201,94508,Angwin,Napa County,43.7043795620438,0.347165991902834,0.2226720647773279,0.0397350993377483,1264.0,113036.0,0.1341873385470115,0.271137026239067,917622.5029002792,-0.643841612470486,-0.5099654131861975,0.1724137931034483,11.538461538461542,None / Costa-Hawkins only
202,94621,Oakland,Alameda County,43.448905109489054,0.6545113153473664,0.0589979246961162,0.2081933557297499,1267.0,53509.0,0.2841391167840923,0.3207005888570134,450082.8447776243,-10.054355939781834,-13.671637468920805,0.2571428571428571,-36.36363636363637,Strong (pre-1983)
203,94514,Byron,Contra Costa County,43.40328467153285,0.3385689354275741,0.0244328097731239,0.0340715502555366,2070.0,72445.0,0.3428808061287873,0.3195876288659793,848954.1208444327,5.783496410800115,-3.242256444191327,,,None / Costa-Hawkins only
204,94566,Pleasanton,Alameda County,43.3941605839416,0.2835337362158121,0.045853840882188,0.1442783105974861,2340.0,187357.0,0.1498743041359543,0.2854317732366513,1741683.8015767436,-7.600804401400074,3.886196303187228,0.2365591397849462,-6.999999999999995,None / Costa-Hawkins only
205,95110,San Jose,Santa Clara County,43.083941605839414,0.6184709658593522,0.1194922672891742,0.1967939528215821,2362.0,129265.0,0.2192704908521254,0.2120783203585751,844528.1375816251,-4.941859853336061,-6.493904651685867,0.2978723404255319,27.027027027027017,"Moderate (pre-1979, 2+ units)"
